id,name,some_capitalized,atleast_one_capitalized,first_letter_capitalized,has_suffix_salutation,start_position,distance_to_period,distance_to_closest_keyword,frequency,label
16135139-5aca-4c84-ac31-ad772d14715e,Massachusetts,0,1,1,0,981,3644,1,1,0
3569c8ed-43b8-432c-8a1a-35cfc5aa3e7b,governor,0,0,0,0,995,3644,1,1,0
e356c2d4-fb76-4f2a-ad71-843cc6fafb2b,ran,0,0,0,0,1008,3644,1,1,0
42fb3f66-da82-4819-b599-5f2ee7249118,unsuccessfully,0,0,0,0,1012,3644,1,1,0
ebfbe116-67f0-4bc8-9cae-c57995c10cd4,President,0,1,1,0,1035,3644,1,4,0
39579e5d-6d9c-4f97-8a42-f9406483803f,Obama,0,1,1,0,1045,3644,1,1,0
946090b2-032a-40f1-8f08-b73e6803776f,called,0,0,0,0,1059,3644,1,1,0
9b9790d7-e981-4614-9530-5621066c6ba9,Trump,0,1,1,0,1066,49,1,15,0
1c910f38-53f7-4af5-8cc9-676e3b0e8eb1,whose,0,0,0,0,1084,49,1,1,0
266ecdf4-15b6-4491-84d4-2a3ea829f2ae,promises,0,0,0,0,1090,49,1,1,0
12c58f2f-dd05-45b0-95b7-1c255bd32168,worthless,0,0,0,0,1107,49,1,1,0
205d8372-3f92-45e0-b892-251f34f99001,degree,0,0,0,0,1122,49,1,1,0
7d4265d8-0abc-4bb7-b582-d0330024e415,Trump,0,1,1,0,1134,49,1,15,0
5e04b721-12f5-4d2a-9f8b-6d09be00eb72,Romney,0,1,1,0,1154,49,1,16,0
5c143c65-4629-470c-b3ff-81183b0fc93d,said,0,0,0,0,1161,49,1,3,0
6111d4a9-31ae-4568-8bc1-f6cf315f117a,Trump,0,1,1,0,1166,49,1,15,0
9cce6643-1566-4e28-8a09-3f5d46a92cd4,playing,0,0,0,0,1176,49,1,1,0
633a3b2d-6a5d-48b7-967c-c760e9574f9b,Americans,0,1,1,0,1184,49,3577,1,0
e6b575e8-cad0-41c5-b041-fe13c6207d08,predicted,0,0,0,0,1212,49,1,1,0
71288da1-da55-405a-91fa-24e294bd0404,never,0,0,0,0,1236,49,1,1,0
f3ff109b-3e63-473d-97e6-75d7e4f0a261,release,0,0,0,0,1242,49,1,1,0
f6d17bba-f472-483e-89cd-4aa6d593c8d1,tax,0,0,0,0,1254,49,1,1,0
9bedd4b1-607f-4979-a62f-62382fb7af30,returns,0,0,0,0,1258,49,1,1,0
fd4fdcb4-78b0-4fa7-b79f-bc3c0d931520,promised,0,0,0,0,1269,3644,1,1,0
29ed8b11-0926-41c4-9448-9a276cad7d57,much,0,0,0,0,1298,3644,1,2,0
3cd19171-17d2-43be-b248-f02c2d1a9c02,Trump,0,1,1,0,1314,3644,1,15,0
cdfde6dd-7acf-4abc-a46d-021333362a09,returned,0,0,0,0,1320,3644,3577,1,0
f924fdac-d882-4ff4-99e8-c9967cec13d4,saying,0,0,0,0,1344,3644,3577,1,0
24bc563c-cb69-48ba-9f1a-c72144ccb8cd,Romney,0,1,1,0,1378,49,3577,16,0
19fe9874-878c-4fa6-9113-b9b5ef5d89d0,different,0,0,0,0,1401,49,3577,2,0
2efea1d2-86d9-4a81-a933-3edd116db2be,golfer,0,0,0,0,1418,49,3577,1,0
87df7f7a-2bd3-4a6f-88e1-8dc47781494a,misses,0,0,0,0,1430,49,3577,1,0
0c94c5de-5cbc-4bbd-97dd-ed8cfec0738b,putt,0,0,0,0,1439,49,3577,1,0
aaeba874-2da7-4c99-bdb3-5b0401761b40,election,0,0,0,0,1482,3644,3577,1,0
3b00fdf3-2a75-4909-907d-0b19b5310ab9,Romney,0,1,1,0,1501,3644,3577,16,0
b70e6962-cebe-4a47-ba2b-e0cf54cfceb0,moderated,0,0,0,0,1508,3644,3577,1,0
3732c781-11df-4ebc-8361-aa96017f25f9,tone,0,0,0,0,1522,3644,3577,1,0
90b94c81-87e8-47c5-a82d-daac1ff8d858,even,0,0,0,0,1531,3644,3577,1,0
5a076385-f802-4e8e-8224-da47a21e254a,took,0,0,0,0,1536,3644,3577,1,0
284b53b8-9d4e-4047-ab66-f01de348241f,dinner,0,0,0,0,1556,49,3577,1,0
27877366-c31f-4daa-97b5-3145f86af3a1,meeting,0,0,0,0,1563,49,3577,2,0
9c87c6fa-3b7e-4526-ba00-9676e46702c1,ostensibly,0,0,0,0,1597,49,3577,1,0
b93e25d6-3223-4995-b3ea-97d31ac36da7,discuss,0,0,0,0,1611,49,3577,1,0
d730e4cb-b83b-4cd5-b5d4-7dea330fcece,possibility,0,0,0,0,1623,3644,3577,1,0
53d91e58-a767-4a15-9f2e-670a1f99d191,becoming,0,0,0,0,1638,3644,3577,1,0
b95aa307-bd50-4c11-b3f7-caa2c523e4e3,secretary,0,0,0,0,1647,3644,3577,1,0
1fc15d25-a20b-4fbc-b520-eec9955fd050,state,0,0,0,0,1660,3644,3577,1,0
98e82cb6-1328-4e14-b8b8-80f8bf8eb7fc,Trump,0,1,1,0,1673,3644,3577,15,0
4abef077-c958-46f7-bee4-7c178074ab1e,administration.,0,0,0,0,1679,3644,3577,1,0
bcfafc83-aced-4355-b49e-0cba50795861,Rex,0,1,1,0,1695,3644,3577,1,0
b2fff0bb-1cb8-4662-bfd9-a135946ba794,Tillerson,0,1,1,0,1699,3644,3577,1,0
57b79314-0a65-4641-b606-68aaab5c1719,got,0,0,0,0,1709,3644,3577,1,0
6360bbe6-120b-4b45-b3df-4b18810bb8c6,apparently,0,0,0,0,1726,49,3577,1,0
b7659cbf-4cc8-49db-a2f9-c699b6077f64,nothing,0,0,0,0,1737,49,3577,1,0
a5df56d2-d791-49d2-9dc7-c354448ed36f,came,0,0,0,0,1745,49,3577,1,0
c283f581-e8c2-402d-a0f8-2ed8990ae948,meeting,0,0,0,0,1757,49,3577,2,0
49848fe8-7411-4f53-b85d-8b53edc3a91b,save,0,0,0,0,1765,49,3577,1,0
5a7432fb-c2bb-4933-922e-ec7f8ea2fb9c,awkward,0,0,0,0,1779,49,3577,1,0
65ed6d9b-ac00-45fd-a317-176ab25d0b14,photos.,0,0,0,0,1787,49,3577,1,0
85650165-672e-47df-9bd9-54c5f66d66dc,Last,0,1,1,0,1796,49,3577,1,0
ca9ef828-0ac2-4642-a27d-44cb2ba52c09,Romney,0,1,1,0,1807,49,91,16,0
27a176b8-90f4-42a4-b0ac-ad3f962c2fa9,harsh,0,0,0,0,1823,49,91,1,0
3d87fdef-ef28-4369-9842-888cd4aa38fa,words,0,0,0,0,1829,49,3577,4,0
694ae47d-b1d7-402d-9c82-3f748c826792,sharply,0,0,0,0,1865,3644,3577,1,0
3219ff23-81fb-4fa0-94de-3cbbf3568f27,criticizing,0,0,0,0,1873,3644,3577,1,0
1e7e7032-7bbf-45a7-992e-eb060ba52576,endorsement,0,0,0,0,1889,3644,3577,3,0
cf68a322-2906-4a5f-8f2d-e5953146c856,Alabama,0,1,1,0,1904,3644,3577,1,0
554732b5-5d83-4df6-8f94-6a5d028ad66c,Senate,0,1,1,0,1912,3644,3577,3,0
4fc98228-10eb-479b-921f-71e371db8a78,candidate,0,0,0,0,1919,3644,3577,1,0
47e792c6-55bf-4cff-b095-426c602b70d8,Roy,0,1,1,0,1929,3644,3577,1,0
58b228d2-417b-46f7-a077-d7214d065f3f,Moore,0,1,1,0,1933,3644,3577,1,0
fda67806-b66a-49bb-bbd2-6ec658993a22,.,0,0,0,0,1938,3644,3577,3,0
cb1cd96d-7694-431d-93a9-0050248505d7,reports,0,0,0,0,1950,3644,3577,1,0
d41ea3c0-5283-4005-9e8c-1dbccb1a8c89,late,0,0,0,0,1958,3644,3577,1,0
8b9a3df8-8854-4cf2-929a-a6dbbe9838e1,last,0,0,0,0,1963,49,3577,2,0
da385ae4-1fa1-4436-94b3-c25ab0f261b6,year,0,0,0,0,1968,49,3577,1,0
fa3e6477-c819-4e46-8df8-e630a2a9b26e,indicated,0,0,0,0,1973,3644,3577,1,0
aa95fbff-7aca-4cce-b5b6-45d98239d671,Trump,0,1,1,0,1988,3644,3577,15,0
b4141f38-0cc3-4e1c-a9fb-a69a01b3b5e8,pressing,0,0,0,0,1998,3644,3577,1,0
4ac43372-eda9-4ac5-a89f-5622ae95465f,Hatch,0,1,1,0,2023,3644,3577,3,0
ee0a5e48-d352-4eaf-982c-a7cf1188c04c,seek,0,0,0,0,2032,3644,3577,2,0
1c4139cc-3671-41f2-894a-8979a6559ab8,eighth,0,0,0,0,2040,3644,3577,1,0
8a796fe6-8042-41d5-9191-ff0c1a84c951,term,0,0,0,0,2047,3644,3577,1,0
c8cad72c-4cb5-4489-a578-272364e97fa2,shut,0,0,0,0,2055,3644,3577,1,0
466fc1e3-929e-4517-ae25-b14b67302a02,Romney,0,1,1,0,2064,3644,4,16,0
09923d62-4a28-4424-97a6-9db6223e1609,.,0,0,0,0,2070,3644,4,3,0
f6b69943-2139-4bce-ae59-8324fc92ea1b,All,0,1,1,0,2073,49,4,1,0
d27c94d3-e7e7-48de-927c-f5c5ed372be9,led,0,0,0,0,2089,49,4,1,0
6c5c60db-41de-4748-8ec2-310b03454fcc,pundits,0,0,0,0,2093,49,4,1,0
bc53ed3f-845f-4d71-bf25-a716b32512b7,speculate,0,0,0,0,2104,49,4,1,0
6b19e717-2879-4dbc-aa83-23760df1a1cf,Romney,0,1,1,0,2131,49,4,16,0
9762714b-88a7-44f8-a518-5c9ee316847c,become,0,0,0,0,2144,3644,4,1,0
2b9e2c67-9c3f-4dbf-8fa4-aa0ad34406e8,thorn,0,0,0,0,2153,3644,4,1,0
618404c2-cddc-4768-9c20-504d429c276b,Trump,0,1,1,0,2162,3644,4,15,0
6b1240de-be48-4860-9634-e2cf234f1be7,using,0,0,0,0,2176,3644,3577,1,0
272a2539-96c6-4e07-87f2-ed9cb9547de9,pulpit,0,0,0,0,2190,3644,4,1,0
f9079b2e-d3f4-4bc6-9ef9-fca4a7250841,tread,0,0,0,0,2200,3644,4,1,0
ab4f5f6f-3229-4a95-8e9a-8a22636704b0,many,0,0,0,0,2212,3644,4,1,0
e105fdec-c0ac-48dc-a144-ae2c30c36b0b,Republicans,0,1,1,0,2217,3644,4,2,0
6828ce0e-caf3-4521-95e5-75e7bab9b589,dared,0,0,0,0,2234,3644,4,1,0
2f35291f-d2cc-44bd-a7e8-90873a2a0cb8,not.,0,0,0,0,2240,49,3577,1,0
d15804bf-b8a6-4d27-98b3-54a13d7721aa,Romney,0,1,1,0,2246,49,3577,16,0
314c4f9b-b50a-47d0-82f9-718b977c51ea,designs,0,0,0,0,2255,49,3577,1,0
f5f0b24f-624f-4f20-8815-2d8a51a72bc9,Utah,0,1,1,0,2270,49,3577,1,0
9388be26-be43-4b4a-8e9b-17017f287e7e,seat,0,0,0,0,2275,49,3577,2,0
84efd7ff-88e3-406a-83e1-180cbd996808,known,0,0,0,0,2285,49,3577,1,0
e84a06c3-37b0-47d7-8d2a-0bd35116e1ae,well,0,0,0,0,2291,49,3577,1,0
7137c72f-b414-4209-bf06-b24033720515,announced,0,0,0,0,2306,3644,4,1,0
069141cd-8017-43fa-99d6-d914fd963c66,last,0,0,0,0,2316,3644,4,2,0
80413879-1dee-4ea0-aed3-f383fdd5398f,week.,0,0,0,0,2321,3644,4,1,0
2e7296d5-14ae-438c-92d9-787d021d7a58,In,0,1,1,0,2327,3644,4,3,0
850b5822-ebf4-41c1-96d6-72de5c428518,editorial,0,0,0,0,2333,3644,3577,1,0
a0003683-b3b2-4201-a551-431075f5c60d,published,0,0,0,0,2343,3644,3577,1,0
c783685a-3ec6-4aec-9f3c-a5cc4985ded8,Mark,0,1,1,0,2365,3644,3577,1,0
87a35380-0c48-4aa3-b966-2aa4c6ccb13b,Barabak,0,1,1,0,2370,3644,3577,1,0
cdd3fd60-1be4-4b32-add4-88027188b6a6,writing,0,0,0,0,2378,3644,3577,1,0
0a61028a-60ea-428e-83df-279fb7e89a22,Los,0,1,1,0,2394,3644,3577,1,0
367cef03-7331-42a1-ae21-562c376391e0,Angeles,0,1,1,0,2398,3644,3577,1,0
8de6c0e0-c8de-481c-b8ab-f39dd0ef4d08,Times,0,1,1,0,2406,49,3577,1,0
694aa02e-12aa-4f10-bc12-abc479568594,wondered,0,0,0,0,2412,49,3577,1,0
ddd20d8f-a3e0-406a-8ca0-7c5d6699f91b,aloud,0,0,0,0,2421,49,3577,1,0
373a2faf-3030-458f-b3e9-2e5464e1df95,mystery,0,0,0,0,2437,49,3577,1,0
a771a263-23d5-443b-8dc7-324a76a391b4,Romney,0,1,1,0,2452,49,3577,16,0
4153b0ca-6ea7-4b8b-a93f-7702baa6c9f8,Senate,0,1,1,0,2466,49,3577,3,0
66c5612c-63c4-4df1-b136-b30a3d184bb0,...,0,0,0,0,2488,49,3577,1,0
397eb3b5-3f4f-49c2-b1f3-4686ab0e854d,evident,0,0,0,0,2504,3644,3577,1,0
8948e10c-51c2-4505-abca-d3021a995aca,get,0,0,0,0,2538,3644,3577,1,0
91810ccf-3ff7-493a-ba5f-dc31ba11dc12,President,0,1,1,0,2550,3644,3577,4,0
10230f3a-bfaa-4b3e-843d-f4eedd38d971,Trump,0,1,1,0,2560,3644,3577,15,0
15e8b958-c5d3-4bf3-ab3e-1c6cadb701cf,another,0,0,0,0,2570,3644,3577,2,0
6ab06c8a-d563-4030-a061-5d475097cbeb,lockstep,0,0,0,0,2585,3644,3577,1,0
356e7ce5-853d-4bfd-bbd8-c5e017503eea,Republican,0,1,1,0,2594,3644,4,1,0
cf13a6ab-b0d6-4ff4-93db-b081eca84000,ranks,0,0,0,0,2605,3644,4,1,0
b9a7bde7-377f-4836-bbcf-7c9b791202ae,leader,0,0,0,0,2628,3644,4,1,0
0b496e93-785d-4580-a1c3-e87af4a64df7,resistance,0,0,0,0,2638,3644,4,1,0
1063bc5a-0932-433a-a7b0-f24367a2fde1,within,0,0,0,0,2654,3644,4,1,0
ecf193bb-1960-411f-ac79-8de1e780d3c5,There,0,1,1,0,2671,3644,4,1,0
eb2e35f7-8dcf-44ca-8950-db331a3ee98a,ample,0,0,0,0,2680,3644,3577,1,0
8c67b33b-cfa4-41f3-93fc-5e4df55f6767,support,0,0,0,0,2686,3644,3577,3,0
2075ef0b-11ed-4872-88fb-9cecd61bab9b,either,0,0,0,0,2698,49,3577,1,0
af10911b-d312-4e72-9ce8-f79995b718d1,voters,0,0,0,0,2711,49,3577,1,0
6f9f1acf-823a-4c54-88fe-c93da38a05c2,states,0,0,0,0,2734,49,4,1,0
29e194fb-ebd8-4f2e-a662-5a4df30ade4b,view,0,0,0,0,2741,49,4,1,0
c1c8203c-d11b-4c0b-a160-1827e3a95f13,Trump,0,1,1,0,2746,49,4,15,0
60be70be-60b9-4b3e-8461-0e0b508bfbbd,deep,0,0,0,0,2761,49,4,1,0
7564787c-b358-42d8-b081-b945b86584ec,ambivalence,0,0,0,0,2766,49,4,1,0
dba59ca0-6f36-4ebf-b5fa-1273a488ea94,felt,0,0,0,0,2778,3644,4,1,0
50e0dbb7-6825-4510-a3da-b34d68a85508,As,0,1,1,0,2794,3644,4,1,0
f3ac64e7-32e8-41c8-b06e-f76d76860a4a,recently,0,0,0,0,2797,3644,4,1,0
0e3f0db8-115e-430b-a3d4-53fb16292543,nature,0,0,0,0,2821,3644,30,1,0
1b27f7b4-481e-42dd-b4d3-ca92d9a26f25,relationship,0,0,0,0,2835,3644,30,2,0
954a3ce8-d979-4933-9fe5-ab0d4fb6f31c,two,0,0,0,0,2860,3644,3577,3,0
07881641-bb82-442d-975d-f2ab464cabf1,men,0,0,0,0,2864,3644,3577,1,0
e3d56c9a-e5d9-4588-b345-042aa83409cb,entirely,0,0,0,0,2876,3644,3577,1,0
58dbaa09-4738-4774-9d15-a48e1fb34485,clear.,0,0,0,0,2885,49,3577,1,0
ce9bfd30-301b-439a-ba4f-07b3192e63e2,According,0,1,1,0,2892,49,3577,1,0
df244f36-7de8-4175-b9e1-fbe6c31696fe,The,0,1,1,0,2905,49,3577,3,0
9f75f5b1-7ee1-4cc9-8af0-93c100e993e3,Associated,0,1,1,0,2909,49,3577,1,0
6d9a75bd-2ed7-49de-9d35-7fd982962934,Friday,0,1,1,0,2934,49,1,1,0
4ea0a7c8-a472-437c-a058-ea0f03938164,seek,0,0,0,0,2953,49,1,2,0
164f29bf-d1aa-4ac1-acc9-9bd3c680fb9d,accept,0,0,0,0,2961,49,1,1,0
3cd1ed48-e497-4de6-a6cd-7f5465cd3a4c,Trump,0,1,1,0,2968,49,1,15,0
6aab91ab-65a0-4b35-a8f2-e07e8e862e4f,Romney,0,1,1,0,2989,49,1,16,0
80f6fb09-2245-478b-8096-b6cf584ea9f4,demurred,0,0,0,0,2996,49,1,1,0
5fdd1450-cf1d-4146-8d9a-f5bbd255e17f,said,0,0,0,0,3009,49,1,3,0
d979b477-4b15-4e1b-8db1-df6550d62358,talked,0,0,0,0,3023,49,1,1,0
bc730fa5-d649-40da-b24a-4f1161997d07,phone,0,0,0,0,3037,49,1,1,0
4fd9860c-b4fc-471e-905e-0d463c6e53ff,two,0,0,0,0,3043,49,1,3,0
4d24c73f-88ad-4862-ad33-108af91396f9,three,0,0,0,0,3050,49,1,1,0
15f1d551-70dd-4a83-9cc2-73c07fdab781,times,0,0,0,0,3056,49,1,1,0
408d7c4a-0a8f-4d5e-af8c-4c8cca755ad6,recent,0,0,0,0,3065,49,1,1,0
4cc28b5c-f068-4087-acec-cab7d9d3282b,months,0,0,0,0,3072,49,1,1,0
16f1b046-e2e0-4202-a2f0-269dc206bf1e,cordial,0,0,0,0,3089,49,1,2,0
e6590ee6-60f1-49be-8d83-46f69ab2818a,respectful,0,0,0,0,3101,3644,1,1,0
8b76a7d0-72cf-4342-b522-d4e1f341a891,At,0,1,1,0,3128,3644,1,1,0
8188b302-d528-4409-b0b1-7ab6ca3bb4b9,least,0,0,0,0,3131,3644,1,1,0
f8df95d6-2ae7-4edd-a03d-68f7f77c45de,Trump,0,1,1,0,3153,3644,1,15,0
c5dd7b30-1c9e-40b5-b717-295b49be6895,endorsement,0,0,0,0,3161,3644,1,3,0
c17d5575-bd58-4157-8dce-b84f968facf3,Romney,0,1,1,0,3177,3644,1,16,0
92a954ec-7b61-4363-9265-d097dfc41277,response,0,0,0,0,3186,3644,1,2,0
160ff435-be30-4fb2-9bb2-f891578cb719,look,0,0,0,0,3195,3644,1,1,0
8dd74ebf-e737-4248-8d6c-90a37ee9a468,much,0,0,0,0,3200,3644,1,2,0
d8e43d4b-8797-459c-a1b3-2065f98b9a3a,cordial,0,0,0,0,3215,3644,1,2,0
c59ba700-f24b-4d40-8cf8-66d86df03840, Trump,0,1,0,0,0,51,1,13,1
912abccf-a8ea-4823-b4fd-d86fa4bc36da, Romney,0,1,0,0,15,51,1,15,1
e902fde2-959c-437d-8c96-45b492383c30,For U.S.,1,1,1,0,22,51,1,1,0
f099048f-ca31-43f9-b789-8f7fd62cb041,But Does,0,1,1,0,39,51,1,1,0
5d4bd297-b638-474c-a006-eac96529dee9,Does It,0,1,1,0,43,51,1,1,0
6cfef349-72fd-49b4-a892-e300e04397bd,It Signal,0,1,1,0,48,51,1,1,0
ba07d170-8949-46b3-8472-6665272bedad,Scott Neuman,0,1,1,0,72,122,1,1,0
3babbaf5-2a4d-47eb-a162-2387766f178e,The strained,0,1,1,0,116,122,1,1,0
ed055869-90a3-4aa1-a000-31acd4b88876,often strange,0,0,0,0,137,122,1,1,0
a164dfa2-510e-44f6-a43b-25f14833fe85, Trump,0,1,0,0,186,49,1,13,1
04a8bf22-3b40-45ff-ae8b-a0b397a14aac,Mitt Romney,0,1,1,0,196,49,1,1,0
42682eb7-7679-40c3-8b67-87bc00836d1e,just added,0,0,0,0,208,49,1,1,0
7b5806e8-2de0-400a-b0bf-58149c1e72a4,added another,0,0,0,0,213,49,1,1,0
61532adf-852e-4cbb-b730-1380f7bc0c3e,another layer,0,0,0,0,219,49,1,1,0
2fae900d-f32a-47ed-aef8-213311afc02f,president endorsed,0,0,0,0,274,49,1,1,0
009c32f4-7e85-4dbf-8a5d-2bef7b45ead9, Romney,0,1,0,0,293,49,1,15,1
41b38b34-0a6f-45a3-a9c3-dd8063386f69,U.S. Senate,1,1,1,0,312,49,1,1,0
e3b6414d-71c7-4a99-bcd2-14131034af7d,Senate seat,0,1,1,0,317,49,1,1,0
9467de10-0035-4a64-9ba0-008a55971e69,seat left,0,0,0,0,324,3644,1,1,0
5379501a-059b-477c-a782-1dadcf6d6616,left open,0,0,0,0,329,3644,4,1,0
eee0990c-9129-49e8-98dd-e3539340ecee,Orrin Hatch,0,1,1,0,367,3644,1,2,0
861b937a-c98b-4104-b9fd-6980dfe7936b, Trump,0,1,0,0,381,3644,1,13,1
c8ae6749-cbde-42da-868f-49af67a47636, Romney,0,1,0,0,392,3644,1,15,1
b4a92a23-08f0-47ce-8829-763c34c43472,great Senator,0,1,0,0,412,3644,1,1,0
c546b119-1ff1-40be-83fc-90ee1312f09f,worthy successor,0,0,0,0,430,3644,1,1,0
a9dee0f3-42de-4c1e-85b9-aca641224448,Orrin Hatch,0,1,1,0,451,3644,1,2,0
48a1ba94-c220-4720-8e87-b7a0bf9d4d68,full support,0,0,0,0,476,3644,3577,1,0
a90ce90c-b2ce-453f-8743-384bf7020cef, Romney,0,1,0,0,508,49,3577,15,1
02a9dc27-259c-44ac-844d-9a7144ec2407,Mr. President,0,1,1,0,556,49,3577,1,0
766841a8-ef42-4bee-b723-4d0fadd0444e,support. I,0,1,0,1,578,49,3577,1,0
8b430ab0-d41e-42b0-ae25-757fc1ef6ef9,I hope,0,1,1,1,587,49,3577,1,0
2a29529e-1c8c-46d5-a620-65a72485c5f9,campaign I,0,1,0,1,622,3644,3577,1,0
f06d632e-6803-4f3c-a1cc-b4a713daec55,I also,0,1,1,1,631,3644,3577,1,0
3d86da6e-b2fd-43ee-93ff-80102ba7f4e2,also earn,0,0,0,0,633,3644,3577,1,0
500a60a6-eaab-46a4-9a2f-06adbfb675e6,The civil,0,1,1,0,696,3644,3577,1,0
97df3e1c-6389-41b3-b1dd-7e8dcd7189e5,civil words,0,0,0,0,700,3644,3577,1,0
93496626-e921-4a4e-bf1c-065c9e42a183,two Republicans,0,1,0,0,724,3644,91,1,0
3d9ed34c-758c-4a78-910a-9141e9082ffe,words like,0,0,0,0,823,3644,91,1,0
7eca643f-6e29-4934-ac93-764dde255d56, Romney,0,1,0,0,843,3644,91,15,1
41d0da10-d3f8-48df-bd69-3ea938f578e7, Trump,0,1,0,0,864,49,1,13,1
29df407f-306c-4778-8b10-1f9c3542ad01,famously scathing,0,0,0,0,878,49,1,1,0
849f4b66-56b6-4430-bf45-8b9104a98a8e,scathing speech,0,0,0,0,887,49,1,1,0
2db15302-a923-4630-8034-9e53552b08b2,speech delivered,0,0,0,0,896,49,1,1,0
3ff62882-5e91-41a6-91bc-dce7443f7546,presidential campaign,0,0,0,0,933,49,1,1,0
ab76bae0-339a-4a1a-b8bc-2b59073cf65f,former Massachusetts,0,1,0,0,974,3644,1,1,0
c3c630fe-7218-4e67-90f4-5fa3c55198fe,Massachusetts governor,0,1,1,0,981,3644,1,1,0
8d148d5a-07e7-40bd-bf73-4a40815f576d,ran unsuccessfully,0,0,0,0,1008,3644,1,1,0
26877385-14fb-4300-af0c-e78afd31e735, Obama,0,1,0,0,1045,3644,1,1,1
9e52f1ec-cc63-4052-81dd-f04f8dd4d4b4, Trump,0,1,0,0,1066,49,1,13,1
ccafd62c-242b-40b5-a63d-a08bdb49a512,whose promises,0,0,0,0,1084,49,1,1,0
6dc931b7-fdd9-4e6c-9bef-5e3bb6aecbb4, Romney,0,1,0,0,1154,49,1,15,1
35a78fd5-5004-4560-88fe-4b4a839ff2e0, Trump,0,1,0,0,1166,49,1,13,1
2fa61f0c-f890-476f-9e5c-842c9a1d3145,playing Americans,0,1,0,0,1176,49,3577,1,0
34d65fbc-e24b-489a-bbc4-50102647c68d,never release,0,0,0,0,1236,49,1,1,0
5b92cfc5-10e7-4ee9-9213-4a523ef767db,tax returns,0,0,0,0,1254,49,1,1,0
986465d6-f773-4ba1-a6ed-9122e61d35d9, Trump,0,1,0,0,1314,3644,1,13,1
c6e1c5df-a907-4ca6-8db6-2b13973e92e9, Romney,0,1,0,0,1378,49,3577,15,1
5cd76ada-d2d1-4cbb-99b9-937d47514383, Romney,0,1,0,0,1501,3644,3577,15,1
af1c7a3f-c8f3-4bd6-a600-c76526408225,even took,0,0,0,0,1531,3644,3577,1,0
e1c30b32-9b69-441b-9519-fb5c792228a3,dinner meeting,0,0,0,0,1556,49,3577,1,0
01ee8837-81a6-4be7-8b62-f0315c596a32,becoming secretary,0,0,0,0,1638,3644,3577,1,0
8248ded5-d155-4313-8b1f-fac0cc595638,Trump administration.,0,1,1,0,1673,3644,3577,1,0
62c9af4f-ef9a-4e42-983b-62d238ee49bf,Rex Tillerson,0,1,1,0,1695,3644,3577,1,0
e6bb0a52-6b60-4465-8e5a-3acac275d593,apparently nothing,0,0,0,0,1726,49,3577,1,0
089f9f66-a1e8-44ba-9990-cb6723a863ed,nothing came,0,0,0,0,1737,49,3577,1,0
96a9dc08-1be2-4a30-8d4f-b4c53f9a21b9,meeting save,0,0,0,0,1757,49,3577,1,0
80be21b9-6538-463c-9823-9fee2f2ac315,awkward photos.,0,0,0,0,1779,49,3577,1,0
00f10926-5f00-4bf9-bddb-1556fa08bcd1,photos. Last,0,1,0,0,1787,49,3577,1,0
91dca52a-35fb-41d4-b805-73007551db37, Romney,0,1,0,0,1807,49,91,15,1
b921c1f3-c8e9-4cae-82d2-f06ed85e1571,harsh words,0,0,0,0,1823,49,3577,1,0
e4483dd1-fe91-408a-860d-6c8a81e7f182,sharply criticizing,0,0,0,0,1865,3644,3577,1,0
f3f3f831-939c-48ec-853f-0570720ae549,Alabama Senate,0,1,1,0,1904,3644,3577,1,0
965a7eb3-2c45-4da6-9877-817b518f2bf8,Senate candidate,0,1,1,0,1912,3644,3577,1,0
3a0d89fe-7667-458e-aa05-39bc8a70c60e,Roy Moore,0,1,1,0,1929,3644,3577,1,0
14205d9d-cbd5-4ec0-8fa8-c4b545cdc3fd,reports late,0,0,0,0,1950,3644,3577,1,0
e887c1ec-eacc-46aa-bb2b-2b4586a27cda,late last,0,0,0,0,1958,3644,3577,1,0
7222ee44-9356-4b9a-ae63-284731fd2c93,last year,0,0,0,0,1963,49,3577,1,0
c3ad1674-1054-4c1d-af9b-d97fc7d7639a,year indicated,0,0,0,0,1968,3644,3577,1,0
393a5e3b-a72b-4095-a4a4-c2f3467839c8, Trump,0,1,0,0,1988,3644,3577,13,1
ad294682-de9c-4832-a5ca-f7e31cccc257, Hatch,0,1,0,0,2023,3644,3577,1,1
c5519092-c286-4e6f-aa4d-82fedc180053,eighth term,0,0,0,0,2040,3644,3577,1,0
3a0ed34d-e6e6-472c-bfc6-e9415039507b, Romney,0,1,0,0,2064,3644,4,15,1
a499ee40-8bf4-4b1c-af03-7d4b8289a2b0,. All,0,1,0,0,2070,3644,4,1,0
05384cc7-25dc-45d1-ab7e-fdfd4dd68ab6,led pundits,0,0,0,0,2089,49,4,1,0
f7c68e6a-35e3-4bd9-983b-5ce58ba836bc, Romney,0,1,0,0,2131,49,4,15,1
57df3312-00e0-4bb3-9b33-58e91312021c, Trump,0,1,0,0,2162,3644,4,13,1
a2e410e9-0ed6-429a-890b-f8a7d816e35f,many Republicans,0,1,0,0,2212,3644,4,1,0
bfa04ed7-d2e8-45c0-a959-1869b6af8fa2,dared not.,0,0,0,0,2234,3644,3577,1,0
9aca7cef-08cb-49c9-a7e2-2177ab88143e, Romney,0,1,0,0,2246,49,3577,15,1
117524ef-8835-445a-841a-b176a61ba1c5,Utah seat,0,1,1,0,2270,49,3577,1,0
